Source	Date	Title	Description	URL	Movie	Coding1	Coding2
Thoughtcatalog.com	2024-11-07T19:00:36Z	Review: The Cheesy ‘Red One’ Tries to Save Christmas, But It Might Save You Instead	Red One isn't the movie of the year, but it might be the most important film you watch in 2024.	https://thoughtcatalog.com/sergio-pereira/2024/11/red-one-review/
Deadline	2024-11-06T20:57:28Z	‘Red One’ Looks To Light Up $25M-$30M In Early Overseas Bow – International Box Office Preview	Getting a head start on the holiday season, Warner Bros begins overseas release on Amazon MGM Studios’ Red One today in such majors as the UK, Korea and Spain. Through Friday, a total 75 international box office markets will be on board. The rollout comes one…	http://deadline.com/2024/11/red-one-international-box-office-preview-dwayne-johnson-chris-evans-1236169273/
Deadline	2024-11-06T05:18:27Z	‘Red One’ Review: Dwayne Johnson & Chris Evans’ Slightly Absurd Christmas Action Comedy Commits To The Bit	The latest in an ongoing trend of action-packed Christmas movies, J.K. Simmons takes on the white beard from Kurt Russell, Mel Gibson and David Harbour in Red One, a $200 million Amazon MGM Studios streaming-turned-theatrical production that blends genres for…	http://deadline.com/2024/11/red-one-review-dwayne-johnson-chris-evans-1236165948/
Deadline	2024-11-07T23:33:36Z	Ariana Grande Plans On “Reconnecting” With Musical Theater After ‘Wicked’	As Wicked makes the long-awaited leap from the stage to the screen, Ariana Grande is contemplating a return to her roots. The 2x Grammy winner recently opened up about the “healing” experience of portraying Galinda Upland in director Jon M. Chu‘s adaptation o…	http://deadline.com/2024/11/ariana-grande-plans-reconnecting-musical-theater-after-wicked-1236170488/
Deadline	2024-11-07T17:18:02Z	Incoming Thanksgiving Tidal Wave At The Box Office: ‘Moana 2’ Surfing To $135M Holiday Record Opening	As we told you recently, Disney’s Moana 2 is heading to the best five-day opening ever at the Thanksgiving box office. We gave the six-weekend projection from Quorum, and this morning tracking service NRG — which reports three-weekend-out forecasts — is sayin…	http://deadline.com/2024/11/moana-2-thanksgiving-record-1236170067/
Boredpanda.com	2024-11-07T15:35:07Z	“So Hateful!”: Cynthia Erivo Throws Shade At Actresses Who Auditioned For Glinda In ‘Wicked’	"Thank goodness, because it was not the two ladies that I was auditioning with." The post “So Hateful!”: Cynthia Erivo Throws Shade At Actresses Who Auditioned For Glinda In ‘Wicked’ first appeared on Bored Panda.	https://www.boredpanda.com/cynthia-erivo-shades-other-actresses-auditioning-for-glinda/
CBM (Comic Book Movie)	2024-11-07T21:05:00Z	VENOM: THE LAST DANCE To Battle HERETIC For #1 This Weekend As Early MOANA 2 Projections Splash Down	Venom: The Last Dance looks set to go head-to-head with A24's Heretic this weekend, but looking beyond that, all signs point to Disney Animation's Moana 2 being a huge hit. Read on for details...	https://comicbookmovie.com/venom/venom-the-last-dance-to-battle-heretic-for-1-this-weekend-as-early-moana-2-projections-splash-down-a214337
Deadline	2024-11-06T22:37:49Z	Hugh Grant’s ‘Heretic’ Could Scare Off ‘Venom 3’ This Weekend; Curtains Lift On ‘The Best Christmas Pageant Ever’ – Box Office Preview	It’s not that clear cut that Sony’s Venom: The Last Dance will take No. 1 in its third weekend; the movie looking to do around $12M. Exhibitors are betting that A24’s Heretic could do as much, if not more. A24 projections are at $8M at 3,200 theaters for the …	http://deadline.com/2024/11/venom-last-dance-heretic-box-office-preview-1236169334/
Forbes	2024-11-07T03:04:43Z	‘Red One’ Reviews: Critics Slay Christmas And Santa Claus Action Movie	“Red One”—Dwayne “The Rock” Johnson and Chris Evans’ action movie about rescuing Santa Claus to save Christmas—is being bombarded with negative reviews.	https://www.forbes.com/sites/timlammers/2024/11/06/red-one-reviews-critics-slay-christmas-and-santa-claus-action-movie/
Deadline	2024-11-03T22:59:52Z	Ariana Grande Understands Fan Criticism Of Her ‘Wicked’ Casting: “I Get It”	As a longtime Wicked fan, Ariana Grande knew she had some big slippers to fill with her casting as Galinda Upland. While discussing the audition process for Jon M. Chu‘s feature adaptation of the Broadway musical, the 2x Grammy winner opened up about the pres…	http://deadline.com/2024/11/ariana-grande-understands-fan-criticism-wicked-casting-1236165900/
Screen Rant	2024-11-06T00:00:16Z	Heretic Cast & Character Guide	Heretic's cast of characters includes one of the world's biggest stars in a rare horror role, pitting him against two great up-and-coming actors.	https://screenrant.com/heretic-cast-character-guide/
Variety	2024-11-04T16:18:32Z	‘Twisters,’ ‘Nosferatu’ and ‘Wicked’ Artisans on the Importance of Working With the Right Crew and Finding Your Voice	The artisans behind some of this year’s leading award contenders discussed the importance of having the right crew on their projects at the SCAD Savannah Film Festival as part of Variety’s 10 Artisans to Watch honors. Suzanne Stokes Munton, hair department he…	https://variety.com/2024/artisans/news/wicked-maria-inside-out-2-artisans-scad-1236194764/
Disneyparksblog.com	2024-11-04T19:58:20Z	Dive Into Adventure with All-New ‘Moana 2’ Inspired Products	We’re back! Get ready to embark on an all-new adventure as everyone’s favorite wayfinding heroine returns in Walt Disney Animation Studios’ highly anticipated theatrical sequel, Moana 2, sailing into theaters on November 27. This time, Moana will journey to t…	https://disneyparksblog.com/products/dive-into-adventure-with-all-new-moana-2-inspired-products/
Forbes	2024-11-05T16:39:14Z	11 Wicked-Inspired Cocktails To Celebrate The Oz Magic	Celebrate Wicked with 12 Oz-inspired cocktails! From Elphaba to Glinda, these enchanting drinks are perfect for premiere parties or a magical night in.	https://www.forbes.com/sites/stephaniegravalese/2024/11/05/11-wicked-inspired-cocktails-to-celebrate-the-oz-magic/
Gofugyourself.com	2024-11-04T17:30:25Z	Wicked Began Its Premieres In Australia, and Ariana Did Not Pose With Ethan Slater	Well, not solo, anyway. The post Wicked Began Its Premieres In Australia, and Ariana Did Not Pose With Ethan Slater first appeared on Go Fug Yourself.	https://www.gofugyourself.com/wicked-began-its-premieres-in-australia-and-ariana-did-not-pose-with-ethan-slater-11-2024
Deadline	2024-11-06T05:05:08Z	Ariana Grande On Why She Uses Her Full Name In ‘Wicked’ Film Credits	Ariana Grande stars in the film adaptation of Wicked as Glinda the Good Witch. When audiences see the movie in theaters, they will notice that the “We Can’t Be Friends” singer uses her full name, Ariana Grande-Butera, in the film’s credits. In a new interview…	http://deadline.com/2024/11/ariana-grande-full-name-wicked-film-credits-1236168727/
Consequence.net	2024-11-07T16:11:50Z	Hugh Grant Makes Religion Even Creepier than Usual in Heretic: Review	The new A24 horror film comes from the writers of A Quiet Place.  Hugh Grant Makes Religion Even Creepier than Usual in Heretic: Review Liz Shannon Miller	https://consequence.net/2024/11/heretic-review-hugh-grant/
Vanity Fair	2024-11-07T13:00:00Z	Hugh Grant Answers the Proust Questionnaire	The star of ‘Heretic’ on his dearest loves (dishonesty, his barbecue) and greatest nemeses (scissors, Colin Firth).	https://www.vanityfair.com/hollywood/story/hugh-grant-proust-questionnaire
Livejournal.com	2024-11-04T13:47:58Z	Red One Berlin Premiere	The cast of Red One attended the Berlin premiere for their totally real film that is going to be in (US) theaters and not immediately to streaming. This actual movie releases November 15.Summary: After Santa Claus (code name: Red One) is kidnapped, the North …	https://ohnotheydidnt.livejournal.com/129494733.html
Screen Rant	2024-11-06T14:30:17Z	Gladiator II Star Paul Mescal Talks Working With Ridley Scott, The First Films Influence & More	Screen Rant interviews Gladiator II star Paul Mescal about his work playing Lucius Verus in Ridley Scotts long-awaited Gladiator sequel.	https://screenrant.com/gladiator-2-paul-mescal-interview/
Egotastic.com	2024-11-07T14:25:15Z	The “Red One” Trailer Is Here!	The new trailer for Red One is here, promising a holiday adventure like no other! After Santa Claus (code name: Red One) is kidnapped, Dwayne Johnson takes on the role of the North Pole’s Head of Security, teaming up with none other than Chris Evans, who play…	http://www.egotastic.com/the-red-one-trailer-is-here/
Howsweeteats.com	2024-11-05T10:30:45Z	Tuesday Things.	1. Hello, it is eggnog latte season! 2. This vertical pumpkin roll cake is incredible. 3. Anyone else ridiculously excited to take a cart and walk through target this week to look at the christmas things?! 4. I am living for all of the Wicked collabs that are…	https://www.howsweeteats.com/2024/11/tuesday-things-691/
Bleeding Cool News	2024-11-03T19:47:08Z	The Filmmakers Behind Heretic Suggest That Another Story Could Follow	With the release of A24's upcoming horror film Heretic on the horizon, the film's co-writers and co-directors are already considering the possibility of a spiritual sequel. While this is still just talk, it suggests that the film is set to be expansive with s…	https://bleedingcool.com/movies/the-filmmakers-behind-heretic-suggest-that-another-story-could-follow/
Eonline.com	2024-11-07T03:00:00Z	Ariana Grande Explains Why She Changed Her Voice for Glinda in Wicked	Ariana Grande worked hard to alter her voice for her role as Glinda, opposite Cynthia Erivo’s Elphaba, in Wicked. Her reason for the change is rooted in a magical devotion to honor the Broadway show.	https://www.eonline.com/news/1409630/ariana-grande-explains-why-she-changed-her-voice-for-glinda-in-wicked
Bringatrailer.com	2024-11-04T15:45:18Z	2023 Jeep Gladiator Rubicon Diesel	This 2023 Jeep Gladiator Rubicon is a diesel-powered example that has been modified with a King lift kit, 20" Fuel wheels, 37x12.5" Nitto, a Fishbone Offroad spare-tire mount, a Warn winch, power-operated running boards, and a variety of exterior lighting com…	https://bringatrailer.com/listing/2023-jeep-gladiator-16/
Screen Rant	2024-11-04T05:02:39Z	Hugh Grant's New 2024 Horror Movie Becomes His Top 5 Best-Rated Movie Ever On Rotten Tomatoes	Heretic, the new religious horror movie from A24, has become one of Hugh Grant's best movies ever, at least according to Rotten Tomatoes.	https://screenrant.com/heretic-movie-hugh-grant-rotten-tomatoes-score-rank/
Eonline.com	2024-11-06T19:38:00Z	Ariana Grande Says Next Career Moves Will Scare the "S--t" Out of Fans	Save your tears, Ariana Grande fans. The Wicked actress gave insight into what she wants the next decade of her career to look like and hinted that it will probably be quite different from what...	https://www.eonline.com/news/1409619/ariana-grande-reveals-next-10-years-of-her-career-will-scare-the-absolute-s-t-out-of-her-fans
Eonline.com	2024-11-07T14:40:08Z	Bowen Yang Apologizes to Ariana Grande for "Opened Mouth" SNL Kiss	Bowen Yang admits he didn’t give Ariana Grande much room to break free. The Wicked costars participated in a sketch together for the Oct. 12 episode of Saturday Night Live when things got a little...	https://www.eonline.com/news/1409651/bowen-yang-apologizes-to-ariana-grande-for-being-over-eager-about-snl-kiss
Eonline.com	2024-11-07T20:07:48Z	Ariana Grande & Ethan Slater Show Subtle PDA in Sydney	Ariana Grande is dancing through Sydney with Ethan Slater by her side.  While the Wicked stars joined fellow cast members Cynthia Erivo, Jonathan Bailey, Marissa Bode, and Jeff Goldblum during a...	https://www.eonline.com/news/1409683/ariana-grande-and-ethan-slater-show-subtle-pda-while-out-together-in-sydney
Eonline.com	2024-11-04T20:10:01Z	Why Ariana Grande Chose to Use Her Real Name in Wicked Credits	For Ariana Grande, filming Wicked felt like turning back time. The singer—who plays Glinda the Good Witch in the upcoming film—is credited as her full name Ariana Grande-Butera, E! News confirmed...	https://www.eonline.com/news/1409501/ariana-grande-reveals-why-she-chose-to-use-her-real-name-in-wicked-credits
Bringatrailer.com	2024-11-03T20:05:08Z	Hellcat-Powered 2021 Jeep Gladiator Rubicon	This 2021 Jeep Gladiator Rubicon was delivered new to the selling dealer and was subsequently modified with a supercharged 6.2-liter SRT Hellcat V8 and 8-speed transmission swap, a Dakota Customs conversion kit, an Evo Enforcer suspension lift kit, 17" Dirty …	https://bringatrailer.com/listing/2021-jeep-gladiator-51/
[Removed]	2024-11-07T18:56:09Z	[Removed]	[Removed]	https://removed.com
Dazed	2024-11-07T11:51:00Z	Sophie Thatcher wants to be more than a scream queen	‘I’m trying to do something where I’m not entirely a victim’: Sophie Thatcher is widely seen as the new face of horror, but the star of Heretic has aspirations beyond that genre	https://www.dazeddigital.com/film-tv/article/65045/1/sophie-thatcher-interview-heretic-a24-review-hugh-grant?utm_source=Link&utm_medium=Link&utm_campaign=RSSFeed&utm_term=sophie-thatcher-wants-to-be-more-than-a-scream-queen
Vulture	2024-11-06T05:00:00Z	Red One Will Remind You of Other, Better Movies	If Red One were a disaster, it’d be more interesting. Instead, it’s a technically passable action-comedy transparently stitched together from parts scavenged from other movies.	http://www.vulture.com/article/review-netflixs-red-one-will-remind-you-of-better-movies.html
Livejournal.com	2024-11-03T10:24:28Z	Wicked Australian Premiere	The main cast of Wicked traveled down under to Sydney for the Australian premiere of their film.Wicked Part One releases theatrically in the US on November 22. https://instagram.com/p/DB5wMAZR5mf Ariana Grande in Vivienne WestwoodCynthia Erivo in Louis Vuitto…	https://ohnotheydidnt.livejournal.com/129489601.html
Vulture	2024-11-04T21:00:06Z	Do You Believe? Utah Whitneys Want to Know.	Reality-TV stars Whitney Rose and Whitney Leavitt talk Utah curls and Mormonism’s rebrand at their special screening of A24’s religious-horror film, ‘Heretic.’	http://www.vulture.com/article/heretic-mormon-whitney-rose-whitney-leavitt.html
Just Jared	2024-11-04T20:00:09Z	Paul Mescal Joins 'Gladiator II' Co-Stars Denzel Washington, Connie Nielsen, & Fred Hechinger at Press Event in Japan	The stars of the Gladiator sequel have arrive in Japan! Paul Mescal joined co-stars Denzel Washington, Connie Nielsen, and Fred Hechinger at a press conference for Gladiator II on Monday (November 4) held at TOHO Cinemas Hibiya in Tokyo, Canada. Just a few da…	https://www.justjared.com/2024/11/04/paul-mescal-joins-gladiator-ii-co-stars-denzel-washington-connie-nielsen-fred-hechinger-at-press-event-in-japan/
Egotastic.com	2024-11-04T16:36:00Z	On the Wicked Set With Ariana Grande!	The magic of Wicked is finally coming to the big screen, and the latest behind-the-scenes footage teases a stunning adaptation of the beloved musical. Starring Cynthia Erivo as Elphaba and Ariana Grande as Glinda, the video offers glimpses of their transforma…	http://www.egotastic.com/on-the-wicked-set-with-ariana-grande/
Metafilter.com	2024-11-07T16:38:51Z	How Wicked Women captured lesbian sexuality in the late 80s	'We were freaking gorgeous': How Wicked Women captured lesbian sexuality in the late 80s. In the 1980s, two young Sydneysiders came across a women-run erotica magazine from San Francisco aimed at lesbians and were inspired to create something for their own co…	https://www.metafilter.com/206208/How-Wicked-Women-captured-lesbian-sexuality-in-the-late-80s
CinemaBlend	2024-11-05T20:54:45Z	Moana 2 Is Taking The Popcorn Bucket Craze To The Next Level By Adding New Types Of Merch, And I Need That Nacho Boat	Moana 2 is taking the popcorn bucket war to the next level.	https://www.cinemablend.com/movies/moana-2-popcorn-bucket-craze-next-level-merch-nacho-boat
Bleeding Cool News	2024-11-07T05:22:07Z	Wicked: More Featurettes Spotight Boq, Nessarose, And The Wizard	Universal said, "We're keeping up the momentum for Wicked marketing," no one should be surprised. What is a little amusing is that it took until basically right now for anyone in this production to acknowledge Ethan Slater. Slater wouldn't have been a massive…	https://bleedingcool.com/movies/wicked-more-featurettes-spotight-boq-nessarose-and-the-wizard/
Just Jared	2024-11-05T19:41:50Z	Ariana Grande Responds to Backlash to Her 'Wicked' Casting, Says She Understands Fans' Concerns	Ariana Grande is speaking out in response to backlash over her casting as Glinda in the Wicked movies. The 31-year-old actress is a lifelong fan of the musical after seeing Wicked on Broadway with the original cast, which began her friendship with Kristin Che…	https://www.justjared.com/2024/11/05/ariana-grande-responds-to-backlash-to-her-wicked-casting-says-she-understands-fans-concerns/
GeekTyrant	2024-11-07T22:02:00Z	HERETIC Featurette Focuses on The Dark Side of Hugh Grant	A24 has released a new featurette for the upcoming horror movie Heretic, which centers on two Mormon sister missionaries who find themselves in a horrific and twisted experience after they knock on the wrong door. The featurette focuses on Hugh Grant’s charac…	https://geektyrant.com/news/heretic-featurette-focuses-on-the-dark-side-of-hugh-grant
Just Jared	2024-11-04T03:23:25Z	Dwayne Johnson, Lucy Liu, Chris Evans & More Premiere New Holiday Movie 'Red One' In Berlin	Dwayne Johnson embraces Lucy Liu on the red carpet at the premiere of their new movie Red One held at UCI Luxe Mercedes Platz on Sunday (November 3) in Berlin, Germany. The actors were just two of the stars of the holiday action film that were in attendance a…	https://www.justjared.com/2024/11/03/dwayne-johnson-lucy-liu-chris-evans-more-premiere-new-holiday-movie-red-one-in-berlin/
[Removed]	2024-11-07T06:00:00Z	[Removed]	[Removed]	https://removed.com
NBC News	2024-11-05T09:04:10Z	Hollywood bets on a rebound: Will ‘Wicked,’ ‘Gladiator II’ and ‘Moana 2’ revive the box office?	To paraphrase Wesley Snipes as Blade in this summer’s blockbuster “Deadpool & Wolverine”: There’s only one “Barbenheimer.”	https://www.nbcnews.com/pop-culture/pop-culture-news/hollywood-bets-thanksgiving-rebound-will-wicked-gladiator-ii-moana-2-r-rcna178776
Yahoo Entertainment	2024-11-05T10:08:13Z	Wicked Weed Brewing indefinitely closes Funkatorium, Cultura, staff laid off	N/A	https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_064b15f6-ffa4-4179-b9c8-be387b875a8a
GeekTyrant	2024-11-03T19:06:00Z	New WICKED Featurette Finally Shares Footage of The Actors Singing	Wicked may be known as a big Broadway musical, but when it comes to marketing the film, there’s hardly any footage that has been shared of any of the actors actually singing in the movie.It’s so weird how Hollywood is scared to market their musical films as a…	https://geektyrant.com/news/new-wicked-featurette-finally-shares-footage-of-the-actors-singing
Just Jared	2024-11-06T22:45:06Z	Chris Evans Is Nearly Unrecognizable with Scruffy Beard at 'Red One' London Photo Call with Dwayne Johnson & More	Chris Evans is sporting a new look these days! The 43-year-old actor stepped out with longer hair and a full, bushy beard while attending the UK photo call for his movie Red One on Wednesday (November 6) in London, England. Chris was joined at the event by co…	https://www.justjared.com/2024/11/06/chris-evans-is-nearly-unrecognizable-with-scruffy-beard-at-red-one-london-photo-call-with-dwayne-johnson-more/
CinemaBlend	2024-11-04T14:47:33Z	Ariana Grande Knows There Was Controversy Over Her Wicked Casting. What She Has To Say To Fans	The pop star and Broadway alum shared her thoughts on Wicked backlash.	https://www.cinemablend.com/movies/ariana-grande-knows-controversy-wicked-casting-response-glinda
CinemaBlend	2024-11-07T17:42:44Z	New Red One Pics Have Chris Evans Growing Out His Hair And Beard (And The Rock Absolutely Not Growing Out His Hair And Beard)	Chris Evans is looking shaggy, but good, in new Red One pictures with Dwayne Johnson.	https://www.cinemablend.com/movies/new-red-one-pics-chris-evans-growing-out-his-hair-beard-dwaye-johnson
GeekTyrant	2024-11-04T21:29:00Z	Review: HERETIC is a Gripping Tale of Faith Tested By Evil	Heretic is a movie I’ve been looking forward to watching, especially because, having served a mission for the Mormon Church a long time ago, I was intrigued to see how Hollywood would tackle the experience of Mormon missionaries… in a horror movie.I’ve even p…	https://geektyrant.com/news/review-heretic-is-a-gripping-tale-of-faith-tested-by-evil
Hip2save.com	2024-11-05T03:50:24Z	Wicked Beauty Advent Calendar ONLY $11.99 on Kohl’s.com (Regularly $20)	We’re sharing the HOTTEST deal we found on a Wicked Advent Calendar! Fly over to Kohl’s.com where they’re offering this Wicked 12 Days of Beauty Advent Calendar for $14.99 (regularly $19.99)! Plus, through November 7th, you can score an additional 20% off you…	https://hip2save.com/deals/wicked-advent-calendar/
CinemaBlend	2024-11-06T08:58:57Z	Red One Review: Chris Evans And Dwayne Johnson’s Christmas Buddy Cop Caper Delivers Magic And Laughter	Naughty and nice collide in a wild, unique sleigh ride.	https://www.cinemablend.com/movies/red-one-review
BBC News	2024-11-07T21:42:38Z	Paul Mescal in Dublin for Gladiator II premiere	The premiere of Sir Ridley Scott’s Gladiator II is taking place in Dublin’s Lighthouse Cinema.	https://www.bbc.com/news/articles/cqxwg9pq4e4o
Livejournal.com	2024-11-06T18:55:03Z	A ‘Wicked’ Tearful Talk With Cynthia Erivo and Ariana Grande	source the Wicked promo wont stop for anything, and Cynthia Erivo dropped a shady blind item in this new interview She was very glad Ariana was cast as Glinda "Thank godness, because it was not the two ladies that i was auditioning with."	https://ohnotheydidnt.livejournal.com/129505031.html
Just Jared	2024-11-03T08:20:01Z	Ariana Grande Channels Wizard of Oz's Glinda at 'Wicked' Premiere With Cynthia Erivo & More!	Ariana Grande looks straight out of a bubble while hitting the carpet at the world premiere of Wicked held at State Theatre on Sunday (November 3) in Sydney, Australia. The 31-year-old singer and actress emulated the original Glinda from The Wizard of Oz as s…	https://www.justjared.com/2024/11/03/ariana-grande-channels-wizard-of-ozs-glinda-at-wicked-premiere-with-cynthia-erivo-more/
Just Jared	2024-11-07T03:10:50Z	Jonathan Bailey Reveals He Took a Risque Photo Wearing Just One Piece of His 'Wicked' Costume	Jonathan Bailey took a risky photo wearing one element of his Wicked costume! The 36-year-old actor is set to bring Fiyero to life in the big-screen adaptation of the beloved musical, which premieres in theaters later this month. In a teaser for the movie, he…	https://www.justjared.com/2024/11/06/jonathan-bailey-reveals-he-took-a-risky-photo-wearing-just-one-piece-of-his-wicked-costume/
Just Jared	2024-11-04T19:08:27Z	Ariana Grande Reveals Why She's Using 'Ariana Grande-Butera' as Her Name in 'Wicked' Credits	Ariana Grande is revealing the reason why she is using her full name, Ariana Grande-Butera, in the credits for the upcoming Wicked movie. “Technically, it’s my little girl name! It’s little Ari name,” she said, indicating it was her name she used growing up. …	https://www.justjared.com/2024/11/04/ariana-grande-reveals-why-shes-using-ariana-grande-butera-as-her-name-in-wicked-credits/
Just Jared	2024-11-06T22:39:10Z	'Wicked' Composer Stephen Schwartz Has a Cameo In Upcoming Movie Adaptation, Role Details Revealed!	A Wicked movie cameo has been confirmed! The upcoming film adaptation of the long-running Broadway musical is hitting theaters in just a couple of weeks, and it was just revealed that composer Stephen Schwartz will make an appearance. Keep reading to find out…	https://www.justjared.com/2024/11/06/wicked-composer-stephen-schwartz-has-a-cameo-in-upcoming-movie-adaptation-role-details-revealed/
Just Jared	2024-11-07T20:59:41Z	'Gladiator' Director Ridley Scott Recalls Tense Moment On Set Involving Russell Crowe & Joaquin Phoenix	Gladiator director Ridley Scott opened up about a tense moment between two of the first movie’s original stars ahead of the release of its long-awaited sequel. If you forgot, the Oscar-winning blockbuster was released in 2000 and starred the likes of Russell …	https://www.justjared.com/2024/11/07/gladiator-director-ridley-scott-recalls-tense-moment-on-set-involving-russell-crowe-joaquin-phoenix/
CinemaBlend	2024-11-05T23:47:39Z	Heretic Review: One Of 2024's Best Horror Movies Is Arriving Just After Halloween	Spooky season isn't over yet!	https://www.cinemablend.com/movies/heretic-review
CBM (Comic Book Movie)	2024-11-06T01:15:00Z	RED ONE: The First Reactions To Dwayne Johnson And Chris Evans' New Christmas Movie Are In	Director Jake Kasdan's Red One starring Dwayne Johnson and Chris Evans arrives in theaters later this month, and the first social media reactions are now in...	https://comicbookmovie.com/fantasy/red-one-the-first-reactions-to-dwayne-johnson-and-chris-evans-new-christmas-movie-are-in-a214308
Vulture	2024-11-06T21:30:22Z	Did Red One’s Election Night Gambit Work?	The Rock’s Christmas action movie ‘Red One’ played a fun gambit, dropping reviews the night of the 2024 election when nobody’s paying attention. What do they have to hide?	http://www.vulture.com/article/red-one-review-roundup.html
Just Jared	2024-11-07T01:11:44Z	'Moana 2' Could Outperform 'Inside Out 2' at Box Office, AMC Theatres CEO Says	Moana 2 is just weeks away from being released in theatres and it’s already predicted to do very well! It was previously noted that first-day ticket preorders broke the record record of the year for animated movies, and was only behind three films, Deadpool &…	https://www.justjared.com/2024/11/06/moana-2-could-outperform-inside-out-2-at-box-office-amc-theatres-ceo-says/
IndieWire	2024-11-05T15:02:03Z	‘Heretic’ Directors Credit A24 for Being ‘Incredibly Artist-Friendly’ Amid Generative AI Debate	Scott Beck and Bryan Woods explained how the indie studio still feels "like you’re working with human beings, you’re not working with algorithms."	https://www.indiewire.com/news/general-news/heretic-directors-a24-no-generative-ai-1235063015/
The Daily Caller	2024-11-07T22:27:54Z	Famous Director Scott Ridley Reveals Joaquin Phoenix Nearly Dropped Out Of One Of Best Movies Ever	It would be hard for fans to imagine the original "Gladiator" without Joaquin Phoenix, but fans were nearly forced to live through that reality.	https://dailycaller.com/2024/11/07/director-scott-ridley-joaquin-phoenix-dropped-out-gladiator-original-cold-feet-todd-haynes/
Just Jared	2024-11-03T03:31:46Z	Pedro Pascal Talks Getting In Shape For 'Gladiator II,' Reveals He Didn't Have To & Why He Did It	Pedro Pascal is dishing on training for his upcoming movie Gladiator II! The 49-year-old actor is starring as Marcus Acacius in the film, which continues the saga several years after the original. In a new interview, Pedro talked about not needing to train fo…	https://www.justjared.com/2024/11/02/pedro-pascal-talks-getting-in-shape-for-gladiator-ii-reveals-he-didnt-have-to-why-he-did-it/
Just Jared	2024-11-06T19:48:20Z	Paul Mescal Calls Out This 'Filthy' Word to Describe Making Movies	Paul Mescal is tired of the word “content.” The 28-year-old Gladiator II actor spoke to The Sunday Times about the term, and why he doesn’t like it used when discussing filmmaking, calling it a “filthy word.” “Over the last few years people have been talking …	https://www.justjared.com/2024/11/06/paul-mescal-calls-out-this-filthy-word-to-describe-making-movies/
IndieWire	2024-11-04T01:30:00Z	Jon M. Chu Almost Cast ‘No-Namers’ in ‘Wicked’: ‘It’s a Big Enough Property on Its Own’	'Wicked' director Jon M. Chu said of his initial casting plan, 'It's a big enough property on its own...I was like, 'We're gonna find no-namers.''	https://www.indiewire.com/news/general-news/jon-m-chu-wicked-movie-no-namers-1235062317/
GeekTyrant	2024-11-06T12:00:00Z	GLADIATOR Writer Is Adapting Alexander the Great Graphic Novel ALEXANDER IMMORTAL as a Series	Gladiator writer David Franzoni is adapting his Alexander the Great graphic novel Alexander Immortal into a series. Franzoni is working with Graphic India and Starlings Television on the project.The graphic novel tells a lesser-known story of Alexander, “Driv…	https://geektyrant.com/news/gladiator-writer-is-adapting-alexander-the-great-graphic-novel-alexander-immortal-for-the-big-screen
Theplaylist.net	2024-11-05T16:22:06Z	17 November Films To See: ‘Blitz,’ ‘Queer,’ ‘Maria,’ ‘Gladiator II’ & More	The movie season is picking up considerably as November delivers major award contenders and blockbuster fare. “Wicked” and “Gladiator II” will try to attempt a “Barbie” and “Oppenheimer-style box office boost. Festival favorites like “A Real Pain” and “Bird” …	https://theplaylist.net/17-november-films-to-see-blitz-queer-maria-gladiator-ii-more-20241105/
ABC News (AU)	2024-11-05T05:50:03Z	Cast of Wicked movie confident it will live up to fans' expectations as it premieres in the Land of Oz	It was an emotional moment for Ariana Grande, Cynthia Erivo and the rest of the cast of Wicked when they shared their creation with fans for the first time at the world premiere in Sydney on Sunday.	https://www.abc.net.au/news/2024-11-05/wicked-premieres-in-the-land-of-oz/104562758
CinemaBlend	2024-11-06T01:27:59Z	‘You’ll Find Him Utterly Terrifying.’ Critics Weigh In On Heretic, The Latest Chapter In Hugh Grant’s Villain Era	Another A24 horror arrives soon.	https://www.cinemablend.com/movies/critics-weigh-in-heretic-latest-chapter-hugh-grant-villain-era
tomandlorenzo.com	2024-11-05T16:30:03Z	Lucy Liu and Kiernan Shipka at the RED ONE Berlin Premiere	We gave the dudestars of Red One their own little spotlight post, but it’s time to shine it on the ladystars of the film. We separated them because honestly, the guys looked like they were at an entirely different event. Not that they looked bad, but…   As pe…	https://tomandlorenzo.com/2024/11/lucy-liu-and-kiernan-shipka-at-the-red-one-berlin-premiere-red-carpet-fashion-style/
tomandlorenzo.com	2024-11-04T18:55:27Z	Chris Evans, J.K. Simmons and Dwayne Johnson at the RED ONE Berlin Premiere	We interrupt all the gownery of our LACMA Gala coverage to bring you this moment of dudes rock.   Chris Evans, J.K. Simmons and Dwayne Johnson put on their best Christmas clothes for the premiere of their Santa Claus action comedy Red One. Don’t get mad at us…	https://tomandlorenzo.com/2024/11/chris-evans-j-k-simmons-and-dwayne-johnson-at-the-red-one-berlin-premiere/
JoBlo.com	2024-11-07T17:04:44Z	Interview: Hugh Grant, Chloe East, Sophie Thatcher & the directors on A24’s Heretic!	We chat with Hugh Grant, Chloe East, Sophie Thatcher and the directors about A24's horror flick Heretic!  The post Interview: Hugh Grant, Chloe East, Sophie Thatcher & the directors on A24’s Heretic! appeared first on JoBlo.	https://www.joblo.com/interview-heretic/
